City_Name,Waste Type,Waste Generated (Tons/Day),Recycling Rate (%),Population Density,Municipal Efficiency Score (1-10),Disposal Method,Cost of Waste Management (₹/Ton),Awareness Campaigns Count,Landfill Name,"Landfill Location (Lat, Long)",Landfill Capacity (Tons),Year,State,Population_2001,Area_sq_km,Waste_TPD,Waste_kg_per_capita_per_day,Total_Population,SDG 12,Composite Score,Waste_per_capita,Recycling_Efficiency,Circular_Score,CE_Action
Bhopal,E-Waste,4863,45,4071,9,Incineration,3429,14,Bhopal Landfill,"18.3203, 75.8314",83130,2023,Madhya Pradesh,1437354.0,286.0,574.0,0.4,1437354.0,78,62,3.3833001473540967,0.45,71.0,Reuse
Bhopal,E-Waste,4863,45,4071,9,Incineration,3429,14,Bhopal Landfill,"18.3203, 75.8314",83130,2023,Madhya Pradesh,1437354.0,286.0,574.0,0.4,1437354.0,78,62,3.3833001473540967,0.45,71.0,Reuse
Bhopal,E-Waste,4863,45,4071,9,Incineration,3429,14,Bhopal Landfill,"18.3203, 75.8314",83130,2023,Madhya Pradesh,1437354.0,286.0,574.0,0.4,1437354.0,78,62,3.3833001473540967,0.45,71.0,Reuse
Bhopal,E-Waste,4863,45,4071,9,Incineration,3429,14,Bhopal Landfill,"18.3203, 75.8314",83130,2023,Madhya Pradesh,1437354.0,286.0,574.0,0.4,1437354.0,78,62,3.3833001473540967,0.45,71.0,Reuse
Bhopal,Construction,6131,50,4071,8,Composting,714,17,Bhopal Landfill,"18.3203, 75.8314",83130,2023,Madhya Pradesh,1437354.0,286.0,574.0,0.4,1437354.0,78,62,4.265476702329419,0.5,69.33333333333333,Reuse
Bhopal,Construction,6131,50,4071,8,Composting,714,17,Bhopal Landfill,"18.3203, 75.8314",83130,2023,Madhya Pradesh,1437354.0,286.0,574.0,0.4,1437354.0,78,62,4.265476702329419,0.5,69.33333333333333,Reuse
Bhopal,Construction,6131,50,4071,8,Composting,714,17,Bhopal Landfill,"18.3203, 75.8314",83130,2023,Madhya Pradesh,1437354.0,286.0,574.0,0.4,1437354.0,78,62,4.265476702329419,0.5,69.33333333333333,Reuse
Bhopal,Construction,6131,50,4071,8,Composting,714,17,Bhopal Landfill,"18.3203, 75.8314",83130,2023,Madhya Pradesh,1437354.0,286.0,574.0,0.4,1437354.0,78,62,4.265476702329419,0.5,69.33333333333333,Reuse
Bhopal,Construction,6131,50,4071,8,Composting,714,17,Bhopal Landfill,"18.3203, 75.8314",83130,2023,Madhya Pradesh,1437354.0,286.0,574.0,0.4,1437354.0,78,62,4.265476702329419,0.5,69.33333333333333,Reuse
Bhopal,Construction,6131,50,4071,8,Composting,714,17,Bhopal Landfill,"18.3203, 75.8314",83130,2023,Madhya Pradesh,1437354.0,286.0,574.0,0.4,1437354.0,78,62,4.265476702329419,0.5,69.33333333333333,Reuse
Bhopal,Construction,6131,50,4071,8,Composting,714,17,Bhopal Landfill,"18.3203, 75.8314",83130,2023,Madhya Pradesh,1437354.0,286.0,574.0,0.4,1437354.0,78,62,4.265476702329419,0.5,69.33333333333333,Reuse
Bhopal,Construction,6131,50,4071,8,Composting,714,17,Bhopal Landfill,"18.3203, 75.8314",83130,2023,Madhya Pradesh,1437354.0,286.0,574.0,0.4,1437354.0,78,62,4.265476702329419,0.5,69.33333333333333,Reuse
Bhopal,Construction,6131,50,4071,8,Composting,714,17,Bhopal Landfill,"18.3203, 75.8314",83130,2023,Madhya Pradesh,1437354.0,286.0,574.0,0.4,1437354.0,78,62,4.265476702329419,0.5,69.33333333333333,Reuse
Bhopal,Construction,6131,50,4071,8,Composting,714,17,Bhopal Landfill,"18.3203, 75.8314",83130,2023,Madhya Pradesh,1437354.0,286.0,574.0,0.4,1437354.0,78,62,4.265476702329419,0.5,69.33333333333333,Reuse
Bhopal,Construction,6131,50,4071,8,Composting,714,17,Bhopal Landfill,"18.3203, 75.8314",83130,2023,Madhya Pradesh,1437354.0,286.0,574.0,0.4,1437354.0,78,62,4.265476702329419,0.5,69.33333333333333,Reuse
Bhopal,Construction,6131,50,4071,8,Composting,714,17,Bhopal Landfill,"18.3203, 75.8314",83130,2023,Madhya Pradesh,1437354.0,286.0,574.0,0.4,1437354.0,78,62,4.265476702329419,0.5,69.33333333333333,Reuse
Bhopal,Construction,6131,50,4071,8,Composting,714,17,Bhopal Landfill,"18.3203, 75.8314",83130,2023,Madhya Pradesh,1437354.0,286.0,574.0,0.4,1437354.0,78,62,4.265476702329419,0.5,69.33333333333333,Reuse
Bhopal,Construction,6131,50,4071,8,Composting,714,17,Bhopal Landfill,"18.3203, 75.8314",83130,2023,Madhya Pradesh,1437354.0,286.0,574.0,0.4,1437354.0,78,62,4.265476702329419,0.5,69.33333333333333,Reuse
Bhopal,Construction,6131,50,4071,8,Composting,714,17,Bhopal Landfill,"18.3203, 75.8314",83130,2023,Madhya Pradesh,1437354.0,286.0,574.0,0.4,1437354.0,78,62,4.265476702329419,0.5,69.33333333333333,Reuse
Bhopal,Construction,6131,50,4071,8,Composting,714,17,Bhopal Landfill,"18.3203, 75.8314",83130,2023,Madhya Pradesh,1437354.0,286.0,574.0,0.4,1437354.0,78,62,4.265476702329419,0.5,69.33333333333333,Reuse
Bhopal,Construction,6131,50,4071,8,Composting,714,17,Bhopal Landfill,"18.3203, 75.8314",83130,2023,Madhya Pradesh,1437354.0,286.0,574.0,0.4,1437354.0,78,62,4.265476702329419,0.5,69.33333333333333,Reuse
Bhopal,Construction,6131,50,4071,8,Composting,714,17,Bhopal Landfill,"18.3203, 75.8314",83130,2023,Madhya Pradesh,1437354.0,286.0,574.0,0.4,1437354.0,78,62,4.265476702329419,0.5,69.33333333333333,Reuse
Bhopal,Construction,6131,50,4071,8,Composting,714,17,Bhopal Landfill,"18.3203, 75.8314",83130,2023,Madhya Pradesh,1437354.0,286.0,574.0,0.4,1437354.0,78,62,4.265476702329419,0.5,69.33333333333333,Reuse
Bhopal,Construction,6131,50,4071,8,Composting,714,17,Bhopal Landfill,"18.3203, 75.8314",83130,2023,Madhya Pradesh,1437354.0,286.0,574.0,0.4,1437354.0,78,62,4.265476702329419,0.5,69.33333333333333,Reuse
Bhopal,Construction,6131,50,4071,8,Composting,714,17,Bhopal Landfill,"18.3203, 75.8314",83130,2023,Madhya Pradesh,1437354.0,286.0,574.0,0.4,1437354.0,78,62,4.265476702329419,0.5,69.33333333333333,Reuse
Bhopal,Construction,6131,50,4071,8,Composting,714,17,Bhopal Landfill,"18.3203, 75.8314",83130,2023,Madhya Pradesh,1437354.0,286.0,574.0,0.4,1437354.0,78,62,4.265476702329419,0.5,69.33333333333333,Reuse
Bhopal,Construction,6131,50,4071,8,Composting,714,17,Bhopal Landfill,"18.3203, 75.8314",83130,2023,Madhya Pradesh,1437354.0,286.0,574.0,0.4,1437354.0,78,62,4.265476702329419,0.5,69.33333333333333,Reuse
Bhopal,Construction,6131,50,4071,8,Composting,714,17,Bhopal Landfill,"18.3203, 75.8314",83130,2023,Madhya Pradesh,1437354.0,286.0,574.0,0.4,1437354.0,78,62,4.265476702329419,0.5,69.33333333333333,Reuse
Bhopal,Construction,6131,50,4071,8,Composting,714,17,Bhopal Landfill,"18.3203, 75.8314",83130,2023,Madhya Pradesh,1437354.0,286.0,574.0,0.4,1437354.0,78,62,4.265476702329419,0.5,69.33333333333333,Reuse
Bhopal,Hazardous,7203,43,4071,9,Recycling,3001,19,Bhopal Landfill,"18.3203, 75.8314",83130,2023,Madhya Pradesh,1437354.0,286.0,574.0,0.4,1437354.0,78,62,5.01129158161455,0.43,70.33333333333333,Reuse
Bhopal,Hazardous,7203,43,4071,9,Recycling,3001,19,Bhopal Landfill,"18.3203, 75.8314",83130,2023,Madhya Pradesh,1437354.0,286.0,574.0,0.4,1437354.0,78,62,5.01129158161455,0.43,70.33333333333333,Reuse
Bhopal,Hazardous,7203,43,4071,9,Recycling,3001,19,Bhopal Landfill,"18.3203, 75.8314",83130,2023,Madhya Pradesh,1437354.0,286.0,574.0,0.4,1437354.0,78,62,5.01129158161455,0.43,70.33333333333333,Reuse
Bhopal,Hazardous,7203,43,4071,9,Recycling,3001,19,Bhopal Landfill,"18.3203, 75.8314",83130,2023,Madhya Pradesh,1437354.0,286.0,574.0,0.4,1437354.0,78,62,5.01129158161455,0.43,70.33333333333333,Reuse
Bhopal,Hazardous,7203,43,4071,9,Recycling,3001,19,Bhopal Landfill,"18.3203, 75.8314",83130,2023,Madhya Pradesh,1437354.0,286.0,574.0,0.4,1437354.0,78,62,5.01129158161455,0.43,70.33333333333333,Reuse
Bhopal,Hazardous,7203,43,4071,9,Recycling,3001,19,Bhopal Landfill,"18.3203, 75.8314",83130,2023,Madhya Pradesh,1437354.0,286.0,574.0,0.4,1437354.0,78,62,5.01129158161455,0.43,70.33333333333333,Reuse
Bhopal,Hazardous,7203,43,4071,9,Recycling,3001,19,Bhopal Landfill,"18.3203, 75.8314",83130,2023,Madhya Pradesh,1437354.0,286.0,574.0,0.4,1437354.0,78,62,5.01129158161455,0.43,70.33333333333333,Reuse
Bhopal,Hazardous,7203,43,4071,9,Recycling,3001,19,Bhopal Landfill,"18.3203, 75.8314",83130,2023,Madhya Pradesh,1437354.0,286.0,574.0,0.4,1437354.0,78,62,5.01129158161455,0.43,70.33333333333333,Reuse
Bhopal,Hazardous,7203,43,4071,9,Recycling,3001,19,Bhopal Landfill,"18.3203, 75.8314",83130,2023,Madhya Pradesh,1437354.0,286.0,574.0,0.4,1437354.0,78,62,5.01129158161455,0.43,70.33333333333333,Reuse
Bhopal,Hazardous,7203,43,4071,9,Recycling,3001,19,Bhopal Landfill,"18.3203, 75.8314",83130,2023,Madhya Pradesh,1437354.0,286.0,574.0,0.4,1437354.0,78,62,5.01129158161455,0.43,70.33333333333333,Reuse
Bhopal,Hazardous,7203,43,4071,9,Recycling,3001,19,Bhopal Landfill,"18.3203, 75.8314",83130,2023,Madhya Pradesh,1437354.0,286.0,574.0,0.4,1437354.0,78,62,5.01129158161455,0.43,70.33333333333333,Reuse
Bhopal,Hazardous,7203,43,4071,9,Recycling,3001,19,Bhopal Landfill,"18.3203, 75.8314",83130,2023,Madhya Pradesh,1437354.0,286.0,574.0,0.4,1437354.0,78,62,5.01129158161455,0.43,70.33333333333333,Reuse
Bhopal,Hazardous,7203,43,4071,9,Recycling,3001,19,Bhopal Landfill,"18.3203, 75.8314",83130,2023,Madhya Pradesh,1437354.0,286.0,574.0,0.4,1437354.0,78,62,5.01129158161455,0.43,70.33333333333333,Reuse
Bhopal,Hazardous,7203,43,4071,9,Recycling,3001,19,Bhopal Landfill,"18.3203, 75.8314",83130,2023,Madhya Pradesh,1437354.0,286.0,574.0,0.4,1437354.0,78,62,5.01129158161455,0.43,70.33333333333333,Reuse
Bhopal,Hazardous,7203,43,4071,9,Recycling,3001,19,Bhopal Landfill,"18.3203, 75.8314",83130,2023,Madhya Pradesh,1437354.0,286.0,574.0,0.4,1437354.0,78,62,5.01129158161455,0.43,70.33333333333333,Reuse
Bhopal,Hazardous,7203,43,4071,9,Recycling,3001,19,Bhopal Landfill,"18.3203, 75.8314",83130,2023,Madhya Pradesh,1437354.0,286.0,574.0,0.4,1437354.0,78,62,5.01129158161455,0.43,70.33333333333333,Reuse
Bhopal,Hazardous,7203,43,4071,9,Recycling,3001,19,Bhopal Landfill,"18.3203, 75.8314",83130,2023,Madhya Pradesh,1437354.0,286.0,574.0,0.4,1437354.0,78,62,5.01129158161455,0.43,70.33333333333333,Reuse
Bhopal,Hazardous,7203,43,4071,9,Recycling,3001,19,Bhopal Landfill,"18.3203, 75.8314",83130,2023,Madhya Pradesh,1437354.0,286.0,574.0,0.4,1437354.0,78,62,5.01129158161455,0.43,70.33333333333333,Reuse
Bhopal,Hazardous,7203,43,4071,9,Recycling,3001,19,Bhopal Landfill,"18.3203, 75.8314",83130,2023,Madhya Pradesh,1437354.0,286.0,574.0,0.4,1437354.0,78,62,5.01129158161455,0.43,70.33333333333333,Reuse
Bhopal,Hazardous,7203,43,4071,9,Recycling,3001,19,Bhopal Landfill,"18.3203, 75.8314",83130,2023,Madhya Pradesh,1437354.0,286.0,574.0,0.4,1437354.0,78,62,5.01129158161455,0.43,70.33333333333333,Reuse
Bhopal,Hazardous,7203,43,4071,9,Recycling,3001,19,Bhopal Landfill,"18.3203, 75.8314",83130,2023,Madhya Pradesh,1437354.0,286.0,574.0,0.4,1437354.0,78,62,5.01129158161455,0.43,70.33333333333333,Reuse
Bhopal,Hazardous,7203,43,4071,9,Recycling,3001,19,Bhopal Landfill,"18.3203, 75.8314",83130,2023,Madhya Pradesh,1437354.0,286.0,574.0,0.4,1437354.0,78,62,5.01129158161455,0.43,70.33333333333333,Reuse
Bhopal,Hazardous,7203,43,4071,9,Recycling,3001,19,Bhopal Landfill,"18.3203, 75.8314",83130,2023,Madhya Pradesh,1437354.0,286.0,574.0,0.4,1437354.0,78,62,5.01129158161455,0.43,70.33333333333333,Reuse
Bhopal,Hazardous,7203,43,4071,9,Recycling,3001,19,Bhopal Landfill,"18.3203, 75.8314",83130,2023,Madhya Pradesh,1437354.0,286.0,574.0,0.4,1437354.0,78,62,5.01129158161455,0.43,70.33333333333333,Reuse
Bhopal,Hazardous,7203,43,4071,9,Recycling,3001,19,Bhopal Landfill,"18.3203, 75.8314",83130,2023,Madhya Pradesh,1437354.0,286.0,574.0,0.4,1437354.0,78,62,5.01129158161455,0.43,70.33333333333333,Reuse
Indore,Plastic,8144,67,2929,9,Composting,3555,5,Indore Landfill,"24.6237, 95.1044",61142,2019,Madhya Pradesh,1474968.0,130.0,557.0,0.38,1474968.0,78,62,5.521475720151217,0.67,78.33333333333333,Redesign
Indore,Plastic,8144,67,2929,9,Composting,3555,5,Indore Landfill,"24.6237, 95.1044",61142,2019,Madhya Pradesh,1474968.0,130.0,557.0,0.38,1474968.0,78,62,5.521475720151217,0.67,78.33333333333333,Redesign
Indore,Plastic,8144,67,2929,9,Composting,3555,5,Indore Landfill,"24.6237, 95.1044",61142,2019,Madhya Pradesh,1474968.0,130.0,557.0,0.38,1474968.0,78,62,5.521475720151217,0.67,78.33333333333333,Redesign
Indore,Plastic,8144,67,2929,9,Composting,3555,5,Indore Landfill,"24.6237, 95.1044",61142,2019,Madhya Pradesh,1474968.0,130.0,557.0,0.38,1474968.0,78,62,5.521475720151217,0.67,78.33333333333333,Redesign
Indore,Plastic,8144,67,2929,9,Composting,3555,5,Indore Landfill,"24.6237, 95.1044",61142,2019,Madhya Pradesh,1474968.0,130.0,557.0,0.38,1474968.0,78,62,5.521475720151217,0.67,78.33333333333333,Redesign
Indore,Plastic,8144,67,2929,9,Composting,3555,5,Indore Landfill,"24.6237, 95.1044",61142,2019,Madhya Pradesh,1474968.0,130.0,557.0,0.38,1474968.0,78,62,5.521475720151217,0.67,78.33333333333333,Redesign
Indore,Plastic,8144,67,2929,9,Composting,3555,5,Indore Landfill,"24.6237, 95.1044",61142,2019,Madhya Pradesh,1474968.0,130.0,557.0,0.38,1474968.0,78,62,5.521475720151217,0.67,78.33333333333333,Redesign
Indore,Plastic,8144,67,2929,9,Composting,3555,5,Indore Landfill,"24.6237, 95.1044",61142,2019,Madhya Pradesh,1474968.0,130.0,557.0,0.38,1474968.0,78,62,5.521475720151217,0.67,78.33333333333333,Redesign
Indore,Plastic,8144,67,2929,9,Composting,3555,5,Indore Landfill,"24.6237, 95.1044",61142,2019,Madhya Pradesh,1474968.0,130.0,557.0,0.38,1474968.0,78,62,5.521475720151217,0.67,78.33333333333333,Redesign
Indore,Plastic,8144,67,2929,9,Composting,3555,5,Indore Landfill,"24.6237, 95.1044",61142,2019,Madhya Pradesh,1474968.0,130.0,557.0,0.38,1474968.0,78,62,5.521475720151217,0.67,78.33333333333333,Redesign
Indore,Plastic,8144,67,2929,9,Composting,3555,5,Indore Landfill,"24.6237, 95.1044",61142,2019,Madhya Pradesh,1474968.0,130.0,557.0,0.38,1474968.0,78,62,5.521475720151217,0.67,78.33333333333333,Redesign
Indore,Plastic,8144,67,2929,9,Composting,3555,5,Indore Landfill,"24.6237, 95.1044",61142,2019,Madhya Pradesh,1474968.0,130.0,557.0,0.38,1474968.0,78,62,5.521475720151217,0.67,78.33333333333333,Redesign
Indore,Plastic,8144,67,2929,9,Composting,3555,5,Indore Landfill,"24.6237, 95.1044",61142,2019,Madhya Pradesh,1474968.0,130.0,557.0,0.38,1474968.0,78,62,5.521475720151217,0.67,78.33333333333333,Redesign
Indore,Plastic,8144,67,2929,9,Composting,3555,5,Indore Landfill,"24.6237, 95.1044",61142,2019,Madhya Pradesh,1474968.0,130.0,557.0,0.38,1474968.0,78,62,5.521475720151217,0.67,78.33333333333333,Redesign
Indore,Plastic,8144,67,2929,9,Composting,3555,5,Indore Landfill,"24.6237, 95.1044",61142,2019,Madhya Pradesh,1474968.0,130.0,557.0,0.38,1474968.0,78,62,5.521475720151217,0.67,78.33333333333333,Redesign
Indore,Plastic,8144,67,2929,9,Composting,3555,5,Indore Landfill,"24.6237, 95.1044",61142,2019,Madhya Pradesh,1474968.0,130.0,557.0,0.38,1474968.0,78,62,5.521475720151217,0.67,78.33333333333333,Redesign
Indore,Plastic,8144,67,2929,9,Composting,3555,5,Indore Landfill,"24.6237, 95.1044",61142,2019,Madhya Pradesh,1474968.0,130.0,557.0,0.38,1474968.0,78,62,5.521475720151217,0.67,78.33333333333333,Redesign
Indore,Plastic,8144,67,2929,9,Composting,3555,5,Indore Landfill,"24.6237, 95.1044",61142,2019,Madhya Pradesh,1474968.0,130.0,557.0,0.38,1474968.0,78,62,5.521475720151217,0.67,78.33333333333333,Redesign
Indore,Plastic,8144,67,2929,9,Composting,3555,5,Indore Landfill,"24.6237, 95.1044",61142,2019,Madhya Pradesh,1474968.0,130.0,557.0,0.38,1474968.0,78,62,5.521475720151217,0.67,78.33333333333333,Redesign
Indore,Plastic,8144,67,2929,9,Composting,3555,5,Indore Landfill,"24.6237, 95.1044",61142,2019,Madhya Pradesh,1474968.0,130.0,557.0,0.38,1474968.0,78,62,5.521475720151217,0.67,78.33333333333333,Redesign
Indore,Plastic,8144,67,2929,9,Composting,3555,5,Indore Landfill,"24.6237, 95.1044",61142,2019,Madhya Pradesh,1474968.0,130.0,557.0,0.38,1474968.0,78,62,5.521475720151217,0.67,78.33333333333333,Redesign
Indore,Plastic,8144,67,2929,9,Composting,3555,5,Indore Landfill,"24.6237, 95.1044",61142,2019,Madhya Pradesh,1474968.0,130.0,557.0,0.38,1474968.0,78,62,5.521475720151217,0.67,78.33333333333333,Redesign
Indore,Plastic,8144,67,2929,9,Composting,3555,5,Indore Landfill,"24.6237, 95.1044",61142,2019,Madhya Pradesh,1474968.0,130.0,557.0,0.38,1474968.0,78,62,5.521475720151217,0.67,78.33333333333333,Redesign
Indore,Plastic,8144,67,2929,9,Composting,3555,5,Indore Landfill,"24.6237, 95.1044",61142,2019,Madhya Pradesh,1474968.0,130.0,557.0,0.38,1474968.0,78,62,5.521475720151217,0.67,78.33333333333333,Redesign
Indore,Plastic,8144,67,2929,9,Composting,3555,5,Indore Landfill,"24.6237, 95.1044",61142,2019,Madhya Pradesh,1474968.0,130.0,557.0,0.38,1474968.0,78,62,5.521475720151217,0.67,78.33333333333333,Redesign
Indore,Organic,9725,81,2929,7,Composting,3629,19,Indore Landfill,"24.6237, 95.1044",61142,2019,Madhya Pradesh,1474968.0,130.0,557.0,0.38,1474968.0,78,62,6.593363381442852,0.81,76.33333333333333,Redesign
Indore,Organic,9725,81,2929,7,Composting,3629,19,Indore Landfill,"24.6237, 95.1044",61142,2019,Madhya Pradesh,1474968.0,130.0,557.0,0.38,1474968.0,78,62,6.593363381442852,0.81,76.33333333333333,Redesign
Indore,Organic,9725,81,2929,7,Composting,3629,19,Indore Landfill,"24.6237, 95.1044",61142,2019,Madhya Pradesh,1474968.0,130.0,557.0,0.38,1474968.0,78,62,6.593363381442852,0.81,76.33333333333333,Redesign
Indore,Organic,9725,81,2929,7,Composting,3629,19,Indore Landfill,"24.6237, 95.1044",61142,2019,Madhya Pradesh,1474968.0,130.0,557.0,0.38,1474968.0,78,62,6.593363381442852,0.81,76.33333333333333,Redesign
Indore,Organic,9725,81,2929,7,Composting,3629,19,Indore Landfill,"24.6237, 95.1044",61142,2019,Madhya Pradesh,1474968.0,130.0,557.0,0.38,1474968.0,78,62,6.593363381442852,0.81,76.33333333333333,Redesign
Indore,Organic,9725,81,2929,7,Composting,3629,19,Indore Landfill,"24.6237, 95.1044",61142,2019,Madhya Pradesh,1474968.0,130.0,557.0,0.38,1474968.0,78,62,6.593363381442852,0.81,76.33333333333333,Redesign
Indore,Organic,9725,81,2929,7,Composting,3629,19,Indore Landfill,"24.6237, 95.1044",61142,2019,Madhya Pradesh,1474968.0,130.0,557.0,0.38,1474968.0,78,62,6.593363381442852,0.81,76.33333333333333,Redesign
Indore,Organic,9725,81,2929,7,Composting,3629,19,Indore Landfill,"24.6237, 95.1044",61142,2019,Madhya Pradesh,1474968.0,130.0,557.0,0.38,1474968.0,78,62,6.593363381442852,0.81,76.33333333333333,Redesign
Indore,Organic,9725,81,2929,7,Composting,3629,19,Indore Landfill,"24.6237, 95.1044",61142,2019,Madhya Pradesh,1474968.0,130.0,557.0,0.38,1474968.0,78,62,6.593363381442852,0.81,76.33333333333333,Redesign
Indore,Organic,9725,81,2929,7,Composting,3629,19,Indore Landfill,"24.6237, 95.1044",61142,2019,Madhya Pradesh,1474968.0,130.0,557.0,0.38,1474968.0,78,62,6.593363381442852,0.81,76.33333333333333,Redesign
Indore,Organic,9725,81,2929,7,Composting,3629,19,Indore Landfill,"24.6237, 95.1044",61142,2019,Madhya Pradesh,1474968.0,130.0,557.0,0.38,1474968.0,78,62,6.593363381442852,0.81,76.33333333333333,Redesign
Indore,Organic,9725,81,2929,7,Composting,3629,19,Indore Landfill,"24.6237, 95.1044",61142,2019,Madhya Pradesh,1474968.0,130.0,557.0,0.38,1474968.0,78,62,6.593363381442852,0.81,76.33333333333333,Redesign
Indore,Organic,9725,81,2929,7,Composting,3629,19,Indore Landfill,"24.6237, 95.1044",61142,2019,Madhya Pradesh,1474968.0,130.0,557.0,0.38,1474968.0,78,62,6.593363381442852,0.81,76.33333333333333,Redesign
Indore,Organic,9725,81,2929,7,Composting,3629,19,Indore Landfill,"24.6237, 95.1044",61142,2019,Madhya Pradesh,1474968.0,130.0,557.0,0.38,1474968.0,78,62,6.593363381442852,0.81,76.33333333333333,Redesign
Indore,Organic,9725,81,2929,7,Composting,3629,19,Indore Landfill,"24.6237, 95.1044",61142,2019,Madhya Pradesh,1474968.0,130.0,557.0,0.38,1474968.0,78,62,6.593363381442852,0.81,76.33333333333333,Redesign
Indore,Organic,9725,81,2929,7,Composting,3629,19,Indore Landfill,"24.6237, 95.1044",61142,2019,Madhya Pradesh,1474968.0,130.0,557.0,0.38,1474968.0,78,62,6.593363381442852,0.81,76.33333333333333,Redesign
Indore,Organic,9725,81,2929,7,Composting,3629,19,Indore Landfill,"24.6237, 95.1044",61142,2019,Madhya Pradesh,1474968.0,130.0,557.0,0.38,1474968.0,78,62,6.593363381442852,0.81,76.33333333333333,Redesign
Indore,Organic,9725,81,2929,7,Composting,3629,19,Indore Landfill,"24.6237, 95.1044",61142,2019,Madhya Pradesh,1474968.0,130.0,557.0,0.38,1474968.0,78,62,6.593363381442852,0.81,76.33333333333333,Redesign
Indore,Organic,9725,81,2929,7,Composting,3629,19,Indore Landfill,"24.6237, 95.1044",61142,2019,Madhya Pradesh,1474968.0,130.0,557.0,0.38,1474968.0,78,62,6.593363381442852,0.81,76.33333333333333,Redesign
Indore,Organic,9725,81,2929,7,Composting,3629,19,Indore Landfill,"24.6237, 95.1044",61142,2019,Madhya Pradesh,1474968.0,130.0,557.0,0.38,1474968.0,78,62,6.593363381442852,0.81,76.33333333333333,Redesign
Indore,Organic,9725,81,2929,7,Composting,3629,19,Indore Landfill,"24.6237, 95.1044",61142,2019,Madhya Pradesh,1474968.0,130.0,557.0,0.38,1474968.0,78,62,6.593363381442852,0.81,76.33333333333333,Redesign
Indore,Organic,9725,81,2929,7,Composting,3629,19,Indore Landfill,"24.6237, 95.1044",61142,2019,Madhya Pradesh,1474968.0,130.0,557.0,0.38,1474968.0,78,62,6.593363381442852,0.81,76.33333333333333,Redesign
Indore,Organic,9725,81,2929,7,Composting,3629,19,Indore Landfill,"24.6237, 95.1044",61142,2019,Madhya Pradesh,1474968.0,130.0,557.0,0.38,1474968.0,78,62,6.593363381442852,0.81,76.33333333333333,Redesign
Indore,Organic,9725,81,2929,7,Composting,3629,19,Indore Landfill,"24.6237, 95.1044",61142,2019,Madhya Pradesh,1474968.0,130.0,557.0,0.38,1474968.0,78,62,6.593363381442852,0.81,76.33333333333333,Redesign
Indore,Organic,9725,81,2929,7,Composting,3629,19,Indore Landfill,"24.6237, 95.1044",61142,2019,Madhya Pradesh,1474968.0,130.0,557.0,0.38,1474968.0,78,62,6.593363381442852,0.81,76.33333333333333,Redesign
Indore,E-Waste,5037,38,2929,10,Recycling,553,2,Indore Landfill,"24.6237, 95.1044",61142,2019,Madhya Pradesh,1474968.0,130.0,557.0,0.38,1474968.0,78,62,3.41498934214166,0.38,72.0,Redesign
Indore,E-Waste,5037,38,2929,10,Recycling,553,2,Indore Landfill,"24.6237, 95.1044",61142,2019,Madhya Pradesh,1474968.0,130.0,557.0,0.38,1474968.0,78,62,3.41498934214166,0.38,72.0,Redesign
Indore,E-Waste,5037,38,2929,10,Recycling,553,2,Indore Landfill,"24.6237, 95.1044",61142,2019,Madhya Pradesh,1474968.0,130.0,557.0,0.38,1474968.0,78,62,3.41498934214166,0.38,72.0,Redesign
Indore,E-Waste,5037,38,2929,10,Recycling,553,2,Indore Landfill,"24.6237, 95.1044",61142,2019,Madhya Pradesh,1474968.0,130.0,557.0,0.38,1474968.0,78,62,3.41498934214166,0.38,72.0,Redesign
Indore,E-Waste,5037,38,2929,10,Recycling,553,2,Indore Landfill,"24.6237, 95.1044",61142,2019,Madhya Pradesh,1474968.0,130.0,557.0,0.38,1474968.0,78,62,3.41498934214166,0.38,72.0,Redesign
Indore,E-Waste,5037,38,2929,10,Recycling,553,2,Indore Landfill,"24.6237, 95.1044",61142,2019,Madhya Pradesh,1474968.0,130.0,557.0,0.38,1474968.0,78,62,3.41498934214166,0.38,72.0,Redesign
Indore,E-Waste,5037,38,2929,10,Recycling,553,2,Indore Landfill,"24.6237, 95.1044",61142,2019,Madhya Pradesh,1474968.0,130.0,557.0,0.38,1474968.0,78,62,3.41498934214166,0.38,72.0,Redesign
Indore,E-Waste,5037,38,2929,10,Recycling,553,2,Indore Landfill,"24.6237, 95.1044",61142,2019,Madhya Pradesh,1474968.0,130.0,557.0,0.38,1474968.0,78,62,3.41498934214166,0.38,72.0,Redesign
Indore,E-Waste,5037,38,2929,10,Recycling,553,2,Indore Landfill,"24.6237, 95.1044",61142,2019,Madhya Pradesh,1474968.0,130.0,557.0,0.38,1474968.0,78,62,3.41498934214166,0.38,72.0,Redesign
Indore,E-Waste,5037,38,2929,10,Recycling,553,2,Indore Landfill,"24.6237, 95.1044",61142,2019,Madhya Pradesh,1474968.0,130.0,557.0,0.38,1474968.0,78,62,3.41498934214166,0.38,72.0,Redesign
Indore,E-Waste,5037,38,2929,10,Recycling,553,2,Indore Landfill,"24.6237, 95.1044",61142,2019,Madhya Pradesh,1474968.0,130.0,557.0,0.38,1474968.0,78,62,3.41498934214166,0.38,72.0,Redesign
Indore,E-Waste,5037,38,2929,10,Recycling,553,2,Indore Landfill,"24.6237, 95.1044",61142,2019,Madhya Pradesh,1474968.0,130.0,557.0,0.38,1474968.0,78,62,3.41498934214166,0.38,72.0,Redesign
